01/11/15 22:00,FC Nantes,0 - 1,Olympique Marseille,3.62,3.23,2.12
06/11/15 21:30,Angers SCO,0 - 2,Stade Rennes,2.99,2.9,2.65
07/11/15 18:00,Paris St. Germain,5 - 0,Toulouse FC,1.16,7.21,16.66
07/11/15 21:00,Lille OSC,1 - 1,SC Bastia,1.64,3.5,6.09
07/11/15 21:00,Montpellier HSC,2 - 1,FC Nantes,2.35,2.99,3.33
07/11/15 21:00,SM Caen,2 - 1,EA Guingamp,2.13,3.22,3.57
07/11/15 21:00,Stade Reims,1 - 2,GFC Ajaccio,1.87,3.31,4.5
07/11/15 21:00,FC Lorient,4 - 1,ESTAC Troyes,1.62,3.75,5.65
08/11/15 18:00,Olympique Marseille,0 - 1,OGC Nice,1.7,3.79,4.84
08/11/15 22:00,Girondins Bordeaux,3 - 1,AS Monaco,2.46,3.09,3.05
08/11/15 22:00,Olympique Lyon,3 - 0,AS St. Etienne,1.98,3.36,3.91
20/11/15 21:30,OGC Nice,3 - 0,Olympique Lyon,3.73,3.36,2.04
21/11/15 18:00,FC Lorient,1 - 2,Paris St. Germain,6.63,4.21,1.49
21/11/15 21:00,Montpellier HSC,3 - 1,Stade Reims,2.05,3.27,3.74
21/11/15 21:00,AS Monaco,1 - 0,FC Nantes,1.71,3.49,5.39
21/11/15 21:00,ESTAC Troyes,1 - 1,Lille OSC,3.57,3.11,2.19
21/11/15 21:00,EA Guingamp,2 - 0,Toulouse FC,2.11,3.3,3.56
22/11/15 15:00,SC Bastia,1 - 2,GFC Ajaccio,2.16,3.07,3.69
22/11/15 15:00,SM Caen,0 - 0,Angers SCO,1.87,3.24,4.61
22/11/15 18:00,Stade Rennes,2 - 2,Girondins Bordeaux,2.37,3.06,3.22
22/11/15 22:00,AS St. Etienne,0 - 2,Olympique Marseille,2.46,3.21,2.94
27/11/15 21:30,Olympique Lyon,2 - 4,Montpellier HSC,1.54,4,6.3
28/11/15 18:00,Paris St. Germain,4 - 1,ESTAC Troyes,1.07,10.94,29.53
28/11/15 21:00,Stade Reims,2 - 2,Stade Rennes,2.79,3.04,2.68
28/11/15 21:00,Toulouse FC,2 - 0,OGC Nice,2.45,3.29,2.89
28/11/15 21:00,Angers SCO,2 - 0,Lille OSC,2.83,2.78,2.88
28/11/15 21:00,GFC Ajaccio,1 - 1,FC Lorient,2.67,3.09,2.76
28/11/15 21:00,FC Nantes,0 - 0,SC Bastia,1.87,3.21,4.71
29/11/15 15:00,AS St. Etienne,3 - 0,EA Guingamp,1.93,3.25,4.32
29/11/15 18:00,Girondins Bordeaux,1 - 4,SM Caen,1.95,3.33,4.04
29/11/15 22:00,Olympique Marseille,3 - 3,AS Monaco,1.89,3.41,4.19
01/12/15 20:00,Angers SCO,0 - 0,Paris St. Germain,9.76,4.51,1.37
01/12/15 20:00,FC Lorient,0 - 0,OGC Nice,1.95,3.46,3.9
