13/08/16 13:30,Hull City,2 - 1,Leicester City,4.42,3.42,1.91
13/08/16 16:00,Middlesbrough FC,1 - 1,Stoke City,2.22,3.25,3.52
13/08/16 16:00,Southampton FC,1 - 1,Watford FC,1.78,3.65,4.84
13/08/16 16:00,Burnley FC,0 - 1,Swansea City,2.72,3.14,2.8
13/08/16 16:00,Everton FC,1 - 1,Tottenham Hotspur,3.44,3.37,2.19
13/08/16 16:00,Crystal Palace,0 - 1,West Bromwich Albion,2.15,3.17,3.82
13/08/16 18:30,Manchester City,2 - 1,Sunderland AFC,1.24,6.24,12.96
14/08/16 14:30,AFC Bournemouth,1 - 3,Manchester United,5.16,3.56,1.76
14/08/16 17:00,Arsenal FC,3 - 4,Liverpool FC,2.69,3.33,2.71
15/08/16 21:00,Chelsea FC,2 - 1,West Ham United,1.51,4.23,6.77
19/08/16 21:00,Manchester United,2 - 0,Southampton FC,1.52,4.15,7.06
20/08/16 13:30,Stoke City,1 - 4,Manchester City,5.96,4.08,1.59
20/08/16 16:00,Burnley FC,2 - 0,Liverpool FC,6.68,4.25,1.52
20/08/16 16:00,West Bromwich Albion,1 - 2,Everton FC,2.99,3.15,2.55
20/08/16 16:00,Watford FC,1 - 2,Chelsea FC,5.65,3.78,1.66
20/08/16 16:00,Swansea City,0 - 2,Hull City,1.83,3.47,4.82
20/08/16 16:00,Tottenham Hotspur,1 - 0,Crystal Palace,1.45,4.54,7.61
20/08/16 18:30,Leicester City,0 - 0,Arsenal FC,2.76,3.45,2.56
21/08/16 14:30,Sunderland AFC,1 - 2,Middlesbrough FC,2.7,3.08,2.88
21/08/16 17:00,West Ham United,1 - 0,AFC Bournemouth,2.36,3.27,3.19
27/08/16 13:30,Tottenham Hotspur,1 - 1,Liverpool FC,2.55,3.35,2.84
27/08/16 16:00,Leicester City,2 - 1,Swansea City,1.67,3.88,5.36
27/08/16 16:00,Watford FC,1 - 3,Arsenal FC,5.71,3.96,1.63
27/08/16 16:00,Southampton FC,1 - 1,Sunderland AFC,1.47,4.47,7.28
27/08/16 16:00,Everton FC,1 - 0,Stoke City,1.67,3.95,5.29
27/08/16 16:00,Chelsea FC,3 - 0,Burnley FC,1.24,6.15,13.98
27/08/16 16:00,Crystal Palace,1 - 1,AFC Bournemouth,2.23,3.27,3.46
27/08/16 18:30,Hull City,0 - 1,Manchester United,8.28,4.48,1.43
28/08/16 14:30,West Bromwich Albion,0 - 0,Middlesbrough FC,2.59,3.06,3.07
28/08/16 17:00,Manchester City,3 - 1,West Ham United,1.25,6.25,11.53
10/09/16 13:30,Manchester United,1 - 2,Manchester City,2.38,3.09,3.38
10/09/16 16:00,Middlesbrough FC,1 - 2,Crystal Palace,2.39,3.13,3.29
10/09/16 16:00,West Ham United,2 - 4,Watford FC,1.87,3.56,4.35
10/09/16 16:00,Stoke City,0 - 4,Tottenham Hotspur,4.13,3.58,1.92
10/09/16 16:00,Burnley FC,1 - 1,Hull City,2.52,3.1,3.11
10/09/16 16:00,Arsenal FC,2 - 1,Southampton FC,1.61,3.96,5.93
10/09/16 16:00,AFC Bournemouth,1 - 0,West Bromwich Albion,2.11,3.15,3.97
10/09/16 18:30,Liverpool FC,4 - 1,Leicester City,1.67,3.94,5.36
11/09/16 17:00,Swansea City,2 - 2,Chelsea FC,6.02,4.08,1.59
12/09/16 21:00,Sunderland AFC,0 - 3,Everton FC,3.64,3.38,2.13
16/09/16 21:00,Chelsea FC,1 - 2,Liverpool FC,2.17,3.49,3.4
17/09/16 16:00,Hull City,1 - 4,Arsenal FC,5.85,4.06,1.6
17/09/16 16:00,Leicester City,3 - 0,Burnley FC,1.46,4.46,7.58
17/09/16 16:00,Manchester City,4 - 0,AFC Bournemouth,1.25,6.39,12.02
17/09/16 16:00,West Bromwich Albion,4 - 2,West Ham United,2.77,3.19,2.71
17/09/16 18:30,Everton FC,3 - 1,Middlesbrough FC,1.63,3.83,5.91
18/09/16 13:00,Watford FC,3 - 1,Manchester United,6.21,4.1,1.57
18/09/16 15:15,Crystal Palace,4 - 1,Stoke City,2.07,3.4,3.77
18/09/16 15:15,Southampton FC,1 - 0,Swansea City,1.66,3.84,5.52
18/09/16 17:30,Tottenham Hotspur,1 - 0,Sunderland AFC,1.32,5.42,9.78
24/09/16 13:30,Manchester United,4 - 1,Leicester City,1.69,3.85,5.33
24/09/16 16:00,AFC Bournemouth,1 - 0,Everton FC,3.31,3.42,2.24
24/09/16 16:00,Liverpool FC,5 - 1,Hull City,1.23,6.57,12.57
24/09/16 16:00,Middlesbrough FC,1 - 2,Tottenham Hotspur,3.82,3.37,2.06
24/09/16 16:00,Stoke City,1 - 1,West Bromwich Albion,2.28,3.29,3.33
24/09/16 16:00,Sunderland AFC,2 - 3,Crystal Palace,2.58,3.23,2.9
24/09/16 16:00,Swansea City,1 - 3,Manchester City,8.85,5.55,1.33
24/09/16 18:30,Arsenal FC,3 - 0,Chelsea FC,2.39,3.42,3.05
25/09/16 17:00,West Ham United,0 - 3,Southampton FC,3.03,3.36,2.43
26/09/16 21:00,Burnley FC,2 - 0,Watford FC,3.23,3.16,2.41
30/09/16 21:00,Everton FC,1 - 1,Crystal Palace,1.72,3.86,5
01/10/16 13:30,Swansea City,1 - 2,Liverpool FC,7.19,4.89,1.43
01/10/16 16:00,Hull City,0 - 2,Chelsea FC,7.47,4.66,1.44
01/10/16 16:00,Sunderland AFC,1 - 1,West Bromwich Albion,2.47,3.15,3.14
01/10/16 16:00,Watford FC,2 - 2,AFC Bournemouth,2.44,3.25,3.09
01/10/16 16:00,West Ham United,1 - 1,Middlesbrough FC,2.03,3.41,3.88
02/10/16 13:00,Manchester United,1 - 1,Stoke City,1.29,5.57,11.02
02/10/16 15:15,Leicester City,0 - 0,Southampton FC,2.48,3.27,3.01
02/10/16 15:15,Tottenham Hotspur,2 - 0,Manchester City,3,3.39,2.42
02/10/16 17:30,Burnley FC,0 - 1,Arsenal FC,9.4,5.19,1.35
15/10/16 13:30,Chelsea FC,3 - 0,Leicester City,1.56,4.23,6.16
15/10/16 16:00,Arsenal FC,3 - 2,Swansea City,1.24,6.46,12.47
15/10/16 16:00,Manchester City,1 - 1,Everton FC,1.5,4.54,6.53
15/10/16 16:00,Stoke City,2 - 0,Sunderland AFC,1.91,3.52,4.27
15/10/16 16:00,West Bromwich Albion,1 - 1,Tottenham Hotspur,5.35,3.76,1.7
15/10/16 16:00,AFC Bournemouth,6 - 1,Hull City,1.78,3.66,4.83
15/10/16 18:30,Crystal Palace,0 - 1,West Ham United,2.16,3.4,3.53
16/10/16 14:30,Middlesbrough FC,0 - 1,Watford FC,2.26,3.23,3.45
16/10/16 17:00,Southampton FC,3 - 1,Burnley FC,1.35,4.95,10.27
17/10/16 21:00,Liverpool FC,0 - 0,Manchester United,2.24,3.33,3.37
22/10/16 13:30,AFC Bournemouth,0 - 0,Tottenham Hotspur,4.14,3.59,1.92
22/10/16 16:00,Arsenal FC,0 - 0,Middlesbrough FC,1.26,6.06,12.25
22/10/16 16:00,Burnley FC,2 - 1,Everton FC,5.67,3.7,1.68
22/10/16 16:00,Hull City,0 - 2,Stoke City,2.97,3.25,2.52
22/10/16 16:00,West Ham United,1 - 0,Sunderland AFC,1.67,3.93,5.32
22/10/16 16:00,Swansea City,0 - 0,Watford FC,2.42,3.29,3.1
22/10/16 16:00,Leicester City,3 - 1,Crystal Palace,1.97,3.37,4.2
22/10/16 18:30,Liverpool FC,2 - 1,West Bromwich Albion,1.29,5.8,11.18
23/10/16 14:30,Manchester City,1 - 1,Southampton FC,1.46,4.47,7.54
23/10/16 17:00,Chelsea FC,4 - 0,Manchester United,2.19,3.22,3.66
29/10/16 13:30,Sunderland AFC,1 - 4,Arsenal FC,7.75,4.71,1.43
29/10/16 16:00,Watford FC,1 - 0,Hull City,1.71,3.67,5.4
29/10/16 16:00,West Bromwich Albion,0 - 4,Manchester City,7.32,4.56,1.46
29/10/16 16:00,Tottenham Hotspur,1 - 1,Leicester City,1.61,4.07,5.77
29/10/16 16:00,Middlesbrough FC,2 - 0,AFC Bournemouth,2.48,3.12,3.16
29/10/16 16:00,Manchester United,0 - 0,Burnley FC,1.23,6.18,14.49
29/10/16 18:30,Crystal Palace,2 - 4,Liverpool FC,4.83,3.95,1.72
30/10/16 15:30,Everton FC,2 - 0,West Ham United,1.87,3.67,4.28
30/10/16 18:00,Southampton FC,0 - 2,Chelsea FC,3.15,3.33,2.37
31/10/16 22:00,Stoke City,3 - 1,Swansea City,2.03,3.5,3.81
05/11/16 17:00,AFC Bournemouth,1 - 2,Sunderland AFC,1.61,4.17,5.57
05/11/16 17:00,Burnley FC,3 - 2,Crystal Palace,3.41,3.22,2.28
05/11/16 17:00,Manchester City,1 - 1,Middlesbrough FC,1.21,6.9,14.57
05/11/16 17:00,West Ham United,1 - 1,Stoke City,2.01,3.48,3.9
05/11/16 19:30,Chelsea FC,5 - 0,Everton FC,1.49,4.44,7.01
06/11/16 14:00,Arsenal FC,1 - 1,Tottenham Hotspur,1.94,3.53,4.13
06/11/16 16:15,Hull City,2 - 1,Southampton FC,5.58,3.73,1.69
06/11/16 16:15,Liverpool FC,6 - 1,Watford FC,1.26,6.02,12
06/11/16 17:00,Swansea City,1 - 3,Manchester United,5.23,3.83,1.7
06/11/16 18:30,Leicester City,1 - 2,West Bromwich Albion,1.72,3.6,5.54
19/11/16 14:30,Manchester United,1 - 1,Arsenal FC,2.48,3.23,3.07
19/11/16 17:00,Crystal Palace,1 - 2,Manchester City,6.74,4.77,1.46
19/11/16 17:00,Everton FC,1 - 1,Swansea City,1.56,4.25,6.05
19/11/16 17:00,Southampton FC,0 - 0,Liverpool FC,3.13,3.4,2.34
19/11/16 17:00,Stoke City,0 - 1,AFC Bournemouth,2.14,3.42,3.54
19/11/16 17:00,Sunderland AFC,3 - 0,Hull City,2.23,3.27,3.49
19/11/16 17:00,Watford FC,2 - 1,Leicester City,2.92,3.29,2.52
19/11/16 19:30,Tottenham Hotspur,3 - 2,West Ham United,1.54,4.32,6.23
20/11/16 18:00,Middlesbrough FC,0 - 1,Chelsea FC,6.86,4.36,1.5
21/11/16 22:00,West Bromwich Albion,4 - 0,Burnley FC,1.91,3.33,4.65
26/11/16 14:30,Burnley FC,1 - 2,Manchester City,11.54,6.52,1.25
26/11/16 17:00,Hull City,1 - 1,West Bromwich Albion,2.8,3.11,2.76
26/11/16 17:00,Leicester City,2 - 2,Middlesbrough FC,1.88,3.44,4.57
26/11/16 17:00,Liverpool FC,2 - 0,Sunderland AFC,1.17,8.13,15.7
26/11/16 17:00,Swansea City,5 - 4,Crystal Palace,2.63,3.27,2.82
26/11/16 19:30,Chelsea FC,2 - 1,Tottenham Hotspur,1.7,3.81,5.24
27/11/16 14:00,Watford FC,0 - 1,Stoke City,2.27,3.28,3.4
27/11/16 16:15,Arsenal FC,3 - 1,AFC Bournemouth,1.34,5.33,9
27/11/16 18:30,Manchester United,1 - 1,West Ham United,1.35,5.31,8.89
27/11/16 18:30,Southampton FC,1 - 0,Everton FC,2.11,3.37,3.7
03/12/16 14:30,Manchester City,1 - 3,Chelsea FC,2.15,3.44,3.52
03/12/16 17:00,Crystal Palace,3 - 0,Southampton FC,3.6,3.36,2.14
03/12/16 17:00,Stoke City,2 - 0,Burnley FC,1.6,3.92,6.22
03/12/16 17:00,Sunderland AFC,2 - 1,Leicester City,3.38,3.37,2.22
03/12/16 17:00,Tottenham Hotspur,5 - 0,Swansea City,1.34,5.41,9.02
03/12/16 17:00,West Bromwich Albion,3 - 1,Watford FC,2.09,3.29,3.84
03/12/16 19:30,West Ham United,1 - 5,Arsenal FC,5.46,4.19,1.62
04/12/16 15:30,AFC Bournemouth,4 - 3,Liverpool FC,4.87,3.94,1.72
